Created Date,Closed Date,Duration,Location Type,Incident Zip,City,Borough,Latitude,Longitude
2015-12-31 22:17:38,2015-12-31 23:15:09,0:57,Residential Building/House,11414,HOWARD BEACH,QUEENS,40.66147516,-73.85699298
2015-12-31 22:18:30,2015-12-31 23:02:07,0:43,Residential Building/House,10456,BRONX,BRONX,40.83103171,-73.90424441
2015-12-31 22:18:33,2015-12-31 22:24:26,0:05,Club/Bar/Restaurant,10017,NEW YORK,MANHATTAN,40.75246678,-73.97026304
2015-12-31 22:19:51,2016-01-01 5:02:59,6:43,Residential Building/House,10460,BRONX,BRONX,40.83668369,-73.86624371
2015-12-31 22:20:26,2016-01-01 1:23:32,3:03,Store/Commercial,11105,ASTORIA,QUEENS,40.77152699,-73.90883204
2015-12-31 22:20:47,2015-12-31 23:15:07,0:54,Residential Building/House,11210,BROOKLYN,BROOKLYN,40.61390612,-73.94929385
2015-12-31 22:21:05,2015-12-31 22:25:38,0:04,Club/Bar/Restaurant,10017,NEW YORK,MANHATTAN,40.75246678,-73.97026304
2015-12-31 22:21:58,2016-01-01 1:07:11,2:45,Residential Building/House,11226,BROOKLYN,BROOKLYN,40.65391056,-73.95380443
2015-12-31 22:22:22,2015-12-31 23:06:32,0:44,Residential Building/House,11104,SUNNYSIDE,QUEENS,40.74070533,-73.92680203
2015-12-31 22:22:39,2015-12-31 22:34:06,0:11,Residential Building/House,10002,NEW YORK,MANHATTAN,40.71872855,-73.9862267
2015-12-31 22:23:59,2016-01-01 3:06:02,4:42,Residential Building/House,10304,STATEN ISLAND,STATEN ISLAND,40.62222627,-74.08265723
2015-12-31 22:24:58,2015-12-31 22:31:56,0:06,Club/Bar/Restaurant,10017,NEW YORK,MANHATTAN,40.75246678,-73.97026304
2015-12-31 22:26:08,2016-01-01 0:49:53,2:23,Store/Commercial,10003,NEW YORK,MANHATTAN,40.72873339,-73.98801059
2015-12-31 22:27:30,2015-12-31 23:18:31,0:51,Residential Building/House,11217,BROOKLYN,BROOKLYN,40.68094544,-73.97737959
2015-12-31 22:28:48,2015-12-31 22:56:38,0:27,Residential Building/House,10027,NEW YORK,MANHATTAN,40.80924716,-73.95373274
2015-12-31 22:30:40,2015-12-31 23:27:16,0:56,Residential Building/House,11694,ROCKAWAY PARK,QUEENS,40.57771454,-73.84000462
2015-12-31 22:30:42,2016-01-01 7:39:14,9:08,Club/Bar/Restaurant,10308,STATEN ISLAND,STATEN ISLAND,40.54154749,-74.1466613
2015-12-31 22:32:40,2015-12-31 23:34:38,1:01,Residential Building/House,11206,BROOKLYN,BROOKLYN,40.70850913,-73.94640849
2015-12-31 22:37:00,2015-12-31 23:06:32,0:29,Residential Building/House,11233,BROOKLYN,BROOKLYN,40.67619832,-73.92326766
2015-12-31 22:37:18,2015-12-31 22:51:14,0:13,Residential Building/House,10002,NEW YORK,MANHATTAN,40.71805098,-73.98996413
2015-12-31 22:37:21,2016-01-01 8:14:12,9:36,Residential Building/House,10040,NEW YORK,MANHATTAN,40.85744645,-73.93534591
2015-12-31 22:37:41,2015-12-31 22:49:02,0:11,Club/Bar/Restaurant,11205,BROOKLYN,BROOKLYN,40.69471209,-73.95490489
2015-12-31 22:38:47,2015-12-31 23:17:20,0:38,Club/Bar/Restaurant,10017,NEW YORK,MANHATTAN,40.75246678,-73.97026304
2015-12-31 22:39:21,2016-01-01 8:14:12,9:34,Residential Building/House,10033,NEW YORK,MANHATTAN,40.85227176,-73.92909749
2015-12-31 22:39:33,2015-12-31 22:50:07,0:10,Residential Building/House,11236,BROOKLYN,BROOKLYN,40.64561452,-73.90990136
2015-12-31 22:40:21,2015-12-31 23:18:30,0:38,Residential Building/House,11694,ROCKAWAY PARK,QUEENS,40.57625167,-73.84407947
2015-12-31 22:41:22,2015-12-31 23:17:21,0:35,Residential Building/House,11225,BROOKLYN,BROOKLYN,40.66111726,-73.95811024
2015-12-31 22:41:30,2015-12-31 23:17:20,0:35,Club/Bar/Restaurant,10017,NEW YORK,MANHATTAN,40.75246678,-73.97026304
2015-12-31 22:42:06,2016-01-01 0:54:07,2:12,Residential Building/House,10040,NEW YORK,MANHATTAN,40.86146109,-73.92921784
2015-12-31 22:42:37,2015-12-31 23:23:57,0:41,Residential Building/House,10454,BRONX,BRONX,40.81108117,-73.91969837
2015-12-31 22:43:34,2015-12-31 23:05:21,0:21,Store/Commercial,11216,BROOKLYN,BROOKLYN,40.68186975,-73.94937197
2015-12-31 22:43:43,2016-01-01 1:53:57,3:10,Residential Building/House,10033,NEW YORK,MANHATTAN,40.84441389,-73.9341008
2015-12-31 22:44:23,2015-12-31 23:05:23,0:21,Street/Sidewalk,11216,BROOKLYN,BROOKLYN,40.68186975,-73.94937197
2015-12-31 22:44:25,2015-12-31 23:19:36,0:35,Residential Building/House,11363,LITTLE NECK,QUEENS,40.77404785,-73.73898847
2015-12-31 22:44:32,2015-12-31 23:03:10,0:18,Residential Building/House,10002,NEW YORK,MANHATTAN,40.71047784,-73.98657107
2015-12-31 22:45:10,2015-12-31 23:06:26,0:21,Store/Commercial,11216,BROOKLYN,BROOKLYN,40.68186975,-73.94937197
2015-12-31 22:45:29,2015-12-31 22:52:18,0:06,Club/Bar/Restaurant,11205,BROOKLYN,BROOKLYN,40.69471209,-73.95490489
2015-12-31 22:45:50,2015-12-31 23:08:47,0:22,Store/Commercial,11216,BROOKLYN,BROOKLYN,40.68186975,-73.94937197
2015-12-31 22:46:24,2015-12-31 23:08:46,0:22,Street/Sidewalk,11216,BROOKLYN,BROOKLYN,40.68186975,-73.94937197
2015-12-31 22:47:15,2015-12-31 23:08:45,0:21,Store/Commercial,11216,BROOKLYN,BROOKLYN,40.68186975,-73.94937197
2015-12-31 22:47:46,2015-12-31 23:08:43,0:20,Store/Commercial,11216,BROOKLYN,BROOKLYN,40.68186975,-73.94937197
2015-12-31 22:48:03,2016-01-01 0:01:58,1:13,Store/Commercial,11105,ASTORIA,QUEENS,40.77152699,-73.90883204
2015-12-31 22:48:37,2016-01-01 1:07:06,2:18,Residential Building/House,11208,BROOKLYN,BROOKLYN,40.68183731,-73.88516936
2015-12-31 22:48:41,2015-12-31 23:08:43,0:20,Store/Commercial,11216,BROOKLYN,BROOKLYN,40.68186975,-73.94937197
2015-12-31 22:48:43,2016-01-01 3:02:32,4:13,Residential Building/House,10458,BRONX,BRONX,40.87093806,-73.88444146
2015-12-31 22:49:52,2016-01-01 0:32:57,1:43,Residential Building/House,11692,ARVERNE,QUEENS,40.58965471,-73.78617013
2015-12-31 22:53:02,2015-12-31 23:03:11,0:10,Residential Building/House,11221,BROOKLYN,BROOKLYN,40.69528435,-73.925752
2015-12-31 22:53:59,2016-01-01 3:02:36,4:08,Residential Building/House,10458,BRONX,BRONX,40.86934647,-73.88205429
2015-12-31 22:56:10,2016-01-01 0:47:47,1:51,Club/Bar/Restaurant,11375,FOREST HILLS,QUEENS,40.71021523,-73.84925599
2015-12-31 22:56:26,2015-12-31 23:08:46,0:12,Residential Building/House,10012,NEW YORK,MANHATTAN,40.72766081,-73.99931088
2015-12-31 22:57:51,2015-12-31 23:08:42,0:10,Store/Commercial,11216,BROOKLYN,BROOKLYN,40.68186975,-73.94937197
2015-12-31 22:57:55,2016-01-01 7:43:04,8:45,Residential Building/House,10467,BRONX,BRONX,40.86782234,-73.86385989
2015-12-31 22:59:11,2016-01-01 4:29:10,5:29,Residential Building/House,10473,BRONX,BRONX,40.81824703,-73.8612625
2015-12-31 22:59:44,2015-12-31 23:29:23,0:29,Residential Building/House,11201,BROOKLYN,BROOKLYN,40.6959878,-73.98335001
2015-12-31 23:00:09,2016-01-01 8:26:29,9:26,Residential Building/House,11416,OZONE PARK,QUEENS,40.68667348,-73.84320469
2015-12-31 23:00:18,2016-01-01 6:03:40,7:03,Residential Building/House,11416,OZONE PARK,QUEENS,40.68966427,-73.83850278
2015-12-31 23:03:01,2016-01-01 4:12:29,5:09,Residential Building/House,10451,BRONX,BRONX,40.82599007,-73.92311299
2015-12-31 23:03:36,2015-12-31 23:17:19,0:13,Club/Bar/Restaurant,10017,NEW YORK,MANHATTAN,40.75246678,-73.97026304
2015-12-31 23:03:40,2016-01-01 2:06:29,3:02,Residential Building/House,11694,ROCKAWAY PARK,QUEENS,40.57625167,-73.84407947
2015-12-31 23:05:32,2016-01-01 2:55:39,3:50,Residential Building/House,10458,BRONX,BRONX,40.87343021,-73.8844082
2015-12-31 23:05:47,2015-12-31 23:25:09,0:19,Residential Building/House,11373,ELMHURST,QUEENS,40.74681012,-73.88951808
2015-12-31 23:06:08,2015-12-31 23:16:16,0:10,Club/Bar/Restaurant,10017,NEW YORK,MANHATTAN,40.75246678,-73.97026304
2015-12-31 23:06:46,2015-12-31 23:47:19,0:40,Residential Building/House,10027,NEW YORK,MANHATTAN,40.80835297,-73.94281692
2015-12-31 23:06:58,2016-01-01 3:16:35,4:09,Residential Building/House,11419,SOUTH RICHMOND HILL,QUEENS,40.68365876,-73.83277725
2015-12-31 23:07:20,2015-12-31 23:36:44,0:29,Club/Bar/Restaurant,10002,NEW YORK,MANHATTAN,40.71522127,-73.99171409
2015-12-31 23:08:01,2016-01-01 1:34:30,2:26,Residential Building/House,11209,BROOKLYN,BROOKLYN,40.62367608,-74.03200308
2015-12-31 23:08:41,2015-12-31 23:16:14,0:07,Club/Bar/Restaurant,10017,NEW YORK,MANHATTAN,40.75246678,-73.97026304
2015-12-31 23:08:54,2015-12-31 23:32:31,0:23,Residential Building/House,11233,BROOKLYN,BROOKLYN,40.67565151,-73.91100361
2015-12-31 23:09:25,2015-12-31 23:14:04,0:04,Store/Commercial,11216,BROOKLYN,BROOKLYN,40.68186975,-73.94937197
2015-12-31 23:11:08,2016-01-01 0:05:04,0:53,Residential Building/House,10002,NEW YORK,MANHATTAN,40.71761473,-73.992107
2015-12-31 23:11:18,2015-12-31 23:16:13,0:04,Club/Bar/Restaurant,10017,NEW YORK,MANHATTAN,40.75246678,-73.97026304
2015-12-31 23:11:33,2015-12-31 23:41:01,0:29,Street/Sidewalk,11211,BROOKLYN,BROOKLYN,40.71400735,-73.9417147
2015-12-31 23:12:17,2016-01-01 4:00:04,4:47,Residential Building/House,11208,BROOKLYN,BROOKLYN,40.67028011,-73.86585285
2015-12-31 23:13:19,2016-01-01 15:54:34,16:41,Residential Building/House,11230,BROOKLYN,BROOKLYN,40.61193436,-73.96077755
2015-12-31 23:13:34,2016-01-01 0:13:27,0:59,Residential Building/House,11366,FRESH MEADOWS,QUEENS,40.72583573,-73.81029548
2015-12-31 23:15:58,2016-01-01 2:45:25,3:29,Residential Building/House,10463,NEW YORK,MANHATTAN,40.8751454,-73.91215405
2015-12-31 23:18:10,2016-01-01 9:05:16,9:47,Residential Building/House,10472,BRONX,BRONX,40.8257046,-73.88106212
2015-12-31 23:18:29,2016-01-01 1:30:53,2:12,Residential Building/House,10002,NEW YORK,MANHATTAN,40.71047784,-73.98657107
2015-12-31 23:18:49,2016-01-01 3:11:41,3:52,Residential Building/House,10306,STATEN ISLAND,STATEN ISLAND,40.56140499,-74.11386065
2015-12-31 23:19:12,2016-01-01 0:13:26,0:54,Residential Building/House,11229,BROOKLYN,BROOKLYN,40.59877218,-73.95130029
2015-12-31 23:21:24,2016-01-01 1:55:13,2:33,Club/Bar/Restaurant,11201,BROOKLYN,BROOKLYN,40.69159906,-73.98437882
2015-12-31 23:22:18,2016-01-01 0:44:37,1:22,Residential Building/House,10456,BRONX,BRONX,40.82997291,-73.90175984
2015-12-31 23:22:51,2016-01-01 1:22:14,1:59,Store/Commercial,11216,BROOKLYN,BROOKLYN,40.68186975,-73.94937197
2015-12-31 23:23:24,2016-01-01 7:39:19,8:15,Residential Building/House,10308,STATEN ISLAND,STATEN ISLAND,40.56045137,-74.15475719
2015-12-31 23:23:31,2016-01-01 0:25:19,1:01,Residential Building/House,10027,NEW YORK,MANHATTAN,40.81267619,-73.94336954
2015-12-31 23:24:35,2016-01-01 1:30:43,2:06,Residential Building/House,10471,BRONX,BRONX,40.89639579,-73.89680027
2015-12-31 23:24:41,2016-01-01 0:16:41,0:52,Residential Building/House,11361,BAYSIDE,QUEENS,40.76746793,-73.78514075
2015-12-31 23:25:01,2016-01-01 1:55:14,2:30,Club/Bar/Restaurant,11201,BROOKLYN,BROOKLYN,40.69159906,-73.98437882
2015-12-31 23:25:22,2016-01-01 0:54:09,1:28,Residential Building/House,10034,NEW YORK,MANHATTAN,40.86791155,-73.92551226
2015-12-31 23:26:16,2016-01-01 1:43:41,2:17,Residential Building/House,11222,BROOKLYN,BROOKLYN,40.72137405,-73.94689961
2015-12-31 23:26:41,2015-12-31 23:53:31,0:26,House of Worship,10031,NEW YORK,MANHATTAN,40.82610171,-73.94566339
2015-12-31 23:27:13,2016-01-01 12:17:26,12:50,Residential Building/House,,,Unspecified,,
2015-12-31 23:28:16,2016-01-01 1:13:10,1:44,Residential Building/House,10007,NEW YORK,MANHATTAN,40.7147244,-74.00921291
2015-12-31 23:29:10,2016-01-01 0:55:12,1:26,Residential Building/House,10034,NEW YORK,MANHATTAN,40.86638305,-73.93038402
2015-12-31 23:29:10,2015-12-31 23:56:48,0:27,Residential Building/House,10002,NEW YORK,MANHATTAN,40.72033373,-73.98249976
2015-12-31 23:29:21,2016-01-03 16:23:57,64:54,Residential Building/House,10466,BRONX,BRONX,40.89184993,-73.8574884
2015-12-31 23:29:40,2016-01-01 14:04:22,14:34,Residential Building/House,10453,BRONX,BRONX,40.85252438,-73.90618349
2015-12-31 23:31:03,2016-01-01 2:20:23,2:49,Residential Building/House,11213,BROOKLYN,BROOKLYN,40.67555508,-73.94014762
2015-12-31 23:31:12,2016-01-01 1:45:09,2:13,Residential Building/House,10031,NEW YORK,MANHATTAN,40.81985224,-73.95243555
2015-12-31 23:31:33,2016-01-01 1:12:01,1:40,Residential Building/House,10025,NEW YORK,MANHATTAN,40.79753871,-73.97263387
2015-12-31 23:31:56,2016-01-01 1:30:47,1:58,Residential Building/House,10002,NEW YORK,MANHATTAN,40.71047784,-73.98657107
2015-12-31 23:32:00,2016-01-01 1:29:15,1:57,Residential Building/House,11233,BROOKLYN,BROOKLYN,40.67619832,-73.92326766
2015-12-31 23:32:40,2016-01-01 2:45:33,3:12,Residential Building/House,11215,BROOKLYN,BROOKLYN,40.66757219,-73.99343945
2015-12-31 23:33:38,2016-01-01 7:39:22,8:05,Residential Building/House,10308,STATEN ISLAND,STATEN ISLAND,40.56045137,-74.15475719
2015-12-31 23:34:18,2016-01-01 0:50:56,1:16,Store/Commercial,11234,BROOKLYN,BROOKLYN,40.61478363,-73.93656785
2015-12-31 23:35:16,2016-01-01 6:00:14,6:24,Residential Building/House,11421,WOODHAVEN,QUEENS,40.68961794,-73.85968753
2015-12-31 23:35:52,2015-12-31 23:56:46,0:20,Residential Building/House,10002,NEW YORK,MANHATTAN,40.71805098,-73.98996413
2015-12-31 23:38:28,2016-01-01 4:05:05,4:26,Residential Building/House,10035,NEW YORK,MANHATTAN,40.808735,-73.93847456
2015-12-31 23:39:33,2016-01-01 2:29:29,2:49,Residential Building/House,10002,NEW YORK,MANHATTAN,40.71660463,-73.99171392
2015-12-31 23:40:38,2016-01-01 1:47:45,2:07,Residential Building/House,10036,NEW YORK,MANHATTAN,40.760754,-73.99215603
2015-12-31 23:40:55,2016-01-01 0:28:31,0:47,Street/Sidewalk,10026,NEW YORK,MANHATTAN,40.80526716,-73.95335262
2015-12-31 23:40:59,2016-01-01 2:37:28,2:56,Club/Bar/Restaurant,11234,BROOKLYN,BROOKLYN,40.61655033,-73.93020153
2015-12-31 23:41:22,2016-01-01 7:27:51,7:46,Residential Building/House,10456,BRONX,BRONX,40.83498836,-73.91309606
2015-12-31 23:41:28,2016-01-01 7:47:27,8:05,Residential Building/House,10469,BRONX,BRONX,40.86396788,-73.85854599
2015-12-31 23:42:24,2016-01-01 7:27:33,7:45,Residential Building/House,10456,BRONX,BRONX,40.83498836,-73.91309606
2015-12-31 23:42:51,2016-01-01 3:02:39,3:19,Residential Building/House,10467,BRONX,BRONX,40.88250137,-73.87900406
2015-12-31 23:43:02,2016-01-01 0:13:27,0:30,Residential Building/House,11365,FRESH MEADOWS,QUEENS,40.73480019,-73.78385687
2015-12-31 23:43:14,2016-01-01 4:12:37,4:29,Residential Building/House,10473,BRONX,BRONX,40.81626249,-73.85891473
2015-12-31 23:43:31,2016-01-01 7:27:26,7:43,Residential Building/House,10456,BRONX,BRONX,40.83498836,-73.91309606
2015-12-31 23:44:02,2016-01-01 1:35:51,1:51,Residential Building/House,11233,BROOKLYN,BROOKLYN,40.6816883,-73.90881065
2015-12-31 23:44:15,2016-01-01 4:59:38,5:15,Residential Building/House,10009,NEW YORK,MANHATTAN,40.72355279,-73.97925918
2015-12-31 23:44:33,2016-01-01 7:27:15,7:42,Residential Building/House,10456,BRONX,BRONX,40.83498836,-73.91309606
2015-12-31 23:44:44,2016-01-01 10:09:05,10:24,Residential Building/House,10452,BRONX,BRONX,40.83757949,-73.91697763
2015-12-31 23:44:46,2016-01-01 1:54:02,2:09,Residential Building/House,11213,BROOKLYN,BROOKLYN,40.66515777,-73.93022276
2015-12-31 23:44:52,2016-01-01 0:36:10,0:51,Club/Bar/Restaurant,11217,BROOKLYN,BROOKLYN,40.67915413,-73.98342993
2015-12-31 23:46:36,2016-01-01 0:20:56,0:34,Residential Building/House,11237,BROOKLYN,BROOKLYN,40.69771975,-73.90785468
2015-12-31 23:47:04,2016-01-01 4:30:22,4:43,Residential Building/House,10472,BRONX,BRONX,40.82477573,-73.87734216
2015-12-31 23:48:03,2016-01-01 2:17:59,2:29,Street/Sidewalk,10461,BRONX,BRONX,40.84554504,-73.83358472
2015-12-31 23:50:14,2016-01-01 6:41:23,6:51,Residential Building/House,11379,MIDDLE VILLAGE,QUEENS,40.72257191,-73.87170026
2015-12-31 23:50:36,2016-01-01 6:06:06,6:15,Residential Building/House,10028,NEW YORK,MANHATTAN,40.77444118,-73.95360528
2015-12-31 23:51:08,2016-01-01 7:27:02,7:35,Residential Building/House,10456,BRONX,BRONX,40.83498836,-73.91309606
2015-12-31 23:51:28,2016-01-01 10:00:43,10:09,Residential Building/House,10452,BRONX,BRONX,40.84360753,-73.91413293
2015-12-31 23:51:37,2016-01-01 1:43:29,1:51,Residential Building/House,11249,BROOKLYN,BROOKLYN,40.7202621,-73.95962432
2015-12-31 23:52:04,2016-01-01 1:46:23,1:54,Residential Building/House,11225,BROOKLYN,BROOKLYN,40.6688344,-73.94845544
2015-12-31 23:52:12,2016-01-01 7:26:52,7:34,Residential Building/House,10456,BRONX,BRONX,40.83498836,-73.91309606
2015-12-31 23:53:14,2016-01-01 7:26:44,7:33,Residential Building/House,10456,BRONX,BRONX,40.83498836,-73.91309606
2015-12-31 23:55:51,2016-01-01 6:00:02,6:04,Residential Building/House,11416,OZONE PARK,QUEENS,40.68966427,-73.83850278
2015-12-31 23:56:34,2016-01-01 7:54:59,7:58,Residential Building/House,10301,STATEN ISLAND,STATEN ISLAND,40.62062247,-74.10988402
2015-12-31 23:59:19,2016-01-01 1:51:46,1:52,Residential Building/House,10002,NEW YORK,MANHATTAN,40.71047784,-73.98657107
2015-12-31 23:59:32,2016-01-01 2:00:53,2:01,Residential Building/House,10302,STATEN ISLAND,STATEN ISLAND,40.63288211,-74.13203277
2015-12-31 23:59:45,2016-01-01 0:55:15,0:55,Street/Sidewalk,10034,NEW YORK,MANHATTAN,40.86568154,-73.92350096
2016-01-01 0:00:09,2016-01-01 1:57:32,1:57,Street/Sidewalk,11201,BROOKLYN,BROOKLYN,40.7018231,-73.98284003
2016-01-01 0:00:40,2016-01-01 3:12:53,3:12,Residential Building/House,10468,BRONX,BRONX,40.87556453,-73.88611123
2016-01-01 0:02:59,2016-01-01 23:35:50,23:32,Residential Building/House,,,Unspecified,,
2016-01-01 0:03:03,2016-01-01 3:24:46,3:21,Residential Building/House,11373,ELMHURST,QUEENS,40.74572821,-73.88621049
2016-01-01 0:03:29,2016-01-01 2:43:08,2:39,Residential Building/House,11236,BROOKLYN,BROOKLYN,40.63606492,-73.89630573
2016-01-01 0:04:06,2016-01-01 0:28:32,0:24,Street/Sidewalk,10026,NEW YORK,MANHATTAN,40.8052012,-73.95314677
2016-01-01 0:05:04,2016-01-01 1:35:47,1:30,Residential Building/House,11233,BROOKLYN,BROOKLYN,40.67565151,-73.91100361
2016-01-01 0:05:19,2016-01-01 0:10:18,0:04,Residential Building/House,10128,NEW YORK,MANHATTAN,40.78486903,-73.94854616
2016-01-01 0:05:35,2016-01-01 5:23:46,5:18,Residential Building/House,11379,MIDDLE VILLAGE,QUEENS,40.7131985,-73.87413872
2016-01-01 0:06:32,2016-01-01 2:36:16,2:29,Residential Building/House,11225,BROOKLYN,BROOKLYN,40.65685544,-73.95312121
2016-01-01 0:07:32,2016-01-01 7:15:58,7:08,Residential Building/House,11369,EAST ELMHURST,QUEENS,40.75894564,-73.86011542
2016-01-01 0:07:51,2016-01-01 2:21:41,2:13,Residential Building/House,11219,BROOKLYN,BROOKLYN,40.63583085,-73.98590152
2016-01-01 0:08:07,2016-01-01 0:31:48,0:23,Residential Building/House,10027,NEW YORK,MANHATTAN,40.80835297,-73.94281692
2016-01-01 0:08:14,2016-01-01 1:46:30,1:38,Residential Building/House,11225,BROOKLYN,BROOKLYN,40.6688344,-73.94845544
2016-01-01 0:08:30,2016-01-01 1:17:38,1:09,Residential Building/House,11228,BROOKLYN,BROOKLYN,40.6083504,-74.0103291
2016-01-01 0:08:35,2016-01-01 6:33:57,6:25,Residential Building/House,11370,EAST ELMHURST,QUEENS,40.75645038,-73.89025648
2016-01-01 0:10:06,2016-01-01 1:26:58,1:16,Residential Building/House,11228,BROOKLYN,BROOKLYN,40.62394901,-74.01081784
2016-01-01 0:11:25,2016-01-01 3:14:00,3:02,Residential Building/House,10458,BRONX,BRONX,40.86388663,-73.88974296
2016-01-01 0:13:23,2016-01-01 0:41:24,0:28,Street/Sidewalk,10027,NEW YORK,MANHATTAN,40.8126597,-73.94332982
2016-01-01 0:13:27,2016-01-01 3:43:44,3:30,Street/Sidewalk,11237,BROOKLYN,BROOKLYN,40.70630593,-73.91957571
2016-01-01 0:14:10,2016-01-01 0:54:06,0:39,Residential Building/House,11211,BROOKLYN,BROOKLYN,40.71397415,-73.94119529
2016-01-01 0:14:16,2016-01-01 3:11:40,2:57,Residential Building/House,10468,BRONX,BRONX,40.87303475,-73.90195294
2016-01-01 0:14:47,2016-01-01 1:35:46,1:20,Residential Building/House,11233,BROOKLYN,BROOKLYN,40.67565151,-73.91100361
2016-01-01 0:15:20,2016-01-01 7:47:27,7:32,Residential Building/House,10469,BRONX,BRONX,40.8638748,-73.8587378
2016-01-01 0:15:35,2016-01-01 0:31:47,0:16,Residential Building/House,10027,NEW YORK,MANHATTAN,40.80835297,-73.94281692
2016-01-01 0:15:35,2016-01-01 7:43:18,7:27,Residential Building/House,10465,BRONX,BRONX,40.82769719,-73.83052546
2016-01-01 0:17:18,2016-01-01 8:42:10,8:24,Residential Building/House,11364,OAKLAND GARDENS,QUEENS,40.74337596,-73.75950927
2016-01-01 0:17:18,2016-01-01 14:04:24,13:47,Street/Sidewalk,10468,BRONX,BRONX,40.85913161,-73.9005021
2016-01-01 0:19:04,2016-01-01 2:23:56,2:04,Residential Building/House,11218,BROOKLYN,BROOKLYN,40.64315218,-73.97546819
2016-01-01 0:19:18,2016-01-01 8:32:50,8:13,Residential Building/House,11207,BROOKLYN,BROOKLYN,40.6555166,-73.88415147
2016-01-01 0:19:23,2016-01-01 2:56:45,2:37,Residential Building/House,10458,BRONX,BRONX,40.87343021,-73.8844082
2016-01-01 0:19:41,2016-01-01 8:58:56,8:39,Street/Sidewalk,,,Unspecified,,
2016-01-01 0:20:16,2016-01-01 0:55:14,0:34,Residential Building/House,11201,BROOKLYN,BROOKLYN,40.69759726,-73.9935519
2016-01-01 0:20:34,2016-01-01 4:45:37,4:25,Residential Building/House,10039,NEW YORK,MANHATTAN,40.83067777,-73.93617051
2016-01-01 0:20:47,2016-01-01 3:18:43,2:57,Club/Bar/Restaurant,11215,BROOKLYN,BROOKLYN,40.66859873,-73.99339609
2016-01-01 0:21:22,2016-01-01 3:15:21,2:53,Residential Building/House,11361,BAYSIDE,QUEENS,40.76306773,-73.7762963
2016-01-01 0:21:42,2016-01-01 3:52:03,3:30,Residential Building/House,10032,NEW YORK,MANHATTAN,40.83971432,-73.94324172
2016-01-01 0:22:50,2016-01-01 3:18:41,2:55,Club/Bar/Restaurant,11215,BROOKLYN,BROOKLYN,40.66859873,-73.99339609
2016-01-01 0:23:16,2016-01-01 15:56:42,15:33,Residential Building/House,11210,BROOKLYN,BROOKLYN,40.61390612,-73.94929385
2016-01-01 0:23:30,2016-01-01 2:16:53,1:53,Residential Building/House,10471,BRONX,BRONX,40.8952191,-73.89767743
2016-01-01 0:23:34,2016-01-01 3:08:14,2:44,Residential Building/House,11101,LONG ISLAND CITY,QUEENS,40.75775252,-73.94587075
2016-01-01 0:24:02,2016-01-01 15:57:49,15:33,Residential Building/House,11230,BROOKLYN,BROOKLYN,40.61335109,-73.96200132
2016-01-01 0:24:50,2016-01-01 2:09:46,1:44,Residential Building/House,11201,BROOKLYN,BROOKLYN,40.6959878,-73.98335001
2016-01-01 0:25:01,2016-01-01 0:55:16,0:30,Residential Building/House,10040,NEW YORK,MANHATTAN,40.85718062,-73.93129378
2016-01-01 0:25:19,2016-01-01 0:59:36,0:34,Residential Building/House,11377,WOODSIDE,QUEENS,40.74643145,-73.90503366
2016-01-01 0:25:41,2016-01-01 1:42:58,1:17,Residential Building/House,10031,NEW YORK,MANHATTAN,40.82179224,-73.95122017
2016-01-01 0:25:49,2016-01-01 3:11:37,2:45,Residential Building/House,11234,BROOKLYN,BROOKLYN,40.61184782,-73.9386308
2016-01-01 0:26:02,2016-01-01 0:54:08,0:28,Residential Building/House,11211,BROOKLYN,BROOKLYN,40.71397415,-73.94119529
2016-01-01 0:26:05,2016-01-01 3:13:58,2:47,Residential Building/House,11420,SOUTH OZONE PARK,QUEENS,40.67042029,-73.81123175
2016-01-01 0:26:21,2016-01-01 1:54:00,1:27,Residential Building/House,11213,BROOKLYN,BROOKLYN,40.66515777,-73.93022276
2016-01-01 0:26:29,2016-01-01 2:41:52,2:15,Store/Commercial,11222,BROOKLYN,BROOKLYN,40.73332151,-73.95921589
2016-01-01 0:26:57,2016-01-01 1:52:51,1:25,Residential Building/House,11691,FAR ROCKAWAY,QUEENS,40.60035753,-73.74860537
2016-01-01 0:27:00,2016-01-01 2:35:02,2:08,Street/Sidewalk,11213,BROOKLYN,BROOKLYN,40.67467955,-73.94023854
2016-01-01 0:27:12,2016-01-01 1:50:25,1:23,Residential Building/House,10032,NEW YORK,MANHATTAN,40.84446561,-73.93828971
2016-01-01 0:27:15,2016-01-01 0:35:04,0:07,Residential Building/House,11377,WOODSIDE,QUEENS,40.74643145,-73.90503366
2016-01-01 0:27:18,2016-01-01 2:55:42,2:28,Residential Building/House,11356,COLLEGE POINT,QUEENS,40.78744842,-73.84008202
2016-01-01 0:27:38,2016-01-01 1:48:54,1:21,Residential Building/House,10019,NEW YORK,MANHATTAN,40.76734688,-73.99230688
2016-01-01 0:27:51,2016-01-01 6:10:26,5:42,Residential Building/House,11385,RIDGEWOOD,QUEENS,40.70746704,-73.89572216
2016-01-01 0:28:05,2016-01-01 3:14:10,2:46,Residential Building/House,11420,SOUTH OZONE PARK,QUEENS,40.67752294,-73.82278087
2016-01-01 0:29:03,2016-01-01 3:43:46,3:14,Residential Building/House,11361,BAYSIDE,QUEENS,40.75926545,-73.76622003
2016-01-01 0:30:14,2016-01-01 2:46:41,2:16,Residential Building/House,11432,JAMAICA,QUEENS,40.71007885,-73.79020601
